,TI203,PI215,PI216,PI218,MP-1101,PI255A,TI405,TI401,FT402,T_wbulb,SSC_gros
1201,180.4207001,8.962890625,8.930664063,9.133789063,57.1969986,0.156066895,51.87988281,28.55224609,7217.583008,16.54191208,7.956279755
1202,180.2988281,8.958984375,8.920898438,9.1015625,57.12683105,0.15490722699999998,51.71508789,28.42407227,7071.931151999999,16.59279442,7.982560157999999
1203,180.35977169999998,8.926757813,8.892578125,9.064453125,56.89294434,0.155944824,51.84936523,28.57666016,7070.20459,16.68943596,7.991438389
1204,180.3292999,8.954101563,8.918945313,9.118164063,57.22038651,0.156494141,51.84936523,28.57055664,7076.67627,16.7696991,7.963804722000001
1205,180.3292999,8.899414063,8.868164063,9.053710938,56.89294434,0.15295410199999998,51.53198242,28.33251953,7379.401367,16.37351608,8.005108833
1206,180.39022830000002,8.9375,8.904296875,9.083007813,57.18530273,0.153503418,51.45874023,28.22875977,7272.342285,16.52151871,8.008232117
1207,180.39022830000002,8.921875,8.888671875,9.069335938,57.05666733,0.152648926,51.37329102,28.21044922,7065.886719,16.50191498,8.002997398
1208,180.4511719,8.947265625,8.915039063,9.090820313,57.27885818,0.15368652300000002,51.61743164,28.36303711,7378.160645,16.67119408,7.941019057999999
1209,180.35977169999998,8.948242188,8.913085938,9.109375,57.25547028,0.152526855,51.54418945,28.19824219,6959.26709,16.45221329,7.972066879
1210,180.39022830000002,8.93359375,8.897460938,9.078125,57.08005524,0.152526855,51.37329102,28.14941406,7031.684081999999,16.02696419,8.016201019
1211,180.4207001,8.935546875,8.899414063,9.104492188,57.11513901,0.153259277,51.56860352,28.23486328,6866.116211,16.30641747,7.998617172
1212,180.48164369999998,8.916015625,8.887695313,9.07421875,57.10344315,0.153320313,51.50756836,28.28979492,6922.774414,16.3419342,7.970689297000001
1213,180.4511719,8.954101563,8.918945313,9.09765625,57.36071777,0.153991699,51.53808594,28.33251953,7094.334961,16.45517159,7.935011864
1214,180.35977169999998,8.942382813,8.90625,9.09375,57.11513901,0.154052734,51.63574219,28.39355469,7117.097656,16.44828796,7.990700245
1215,180.35977169999998,8.962890625,8.923828125,9.099609375,57.36071777,0.153930664,51.63574219,28.37524414,7257.219727,16.48213196,7.955384254
1216,180.48164369999998,8.940429688,8.901367188,9.073242188,57.16191483,0.153503418,51.64794922,28.35083008,7150.038086,16.394571300000003,7.978442669
1217,180.48164369999998,8.935546875,8.900390625,9.08203125,57.05666733,0.153991699,51.63574219,28.35083008,7433.379395,16.41661644,7.968225479
1218,180.4511719,8.958007813,8.924804688,9.116210938,57.24377441,0.155273438,51.86157227,28.58886719,6923.215331999999,16.79135704,7.926411152000001
1219,180.35977169999998,8.97265625,8.935546875,9.127929688,57.27885818,0.156005859,51.95922852,28.62548828,7081.849120999999,16.909132,7.942426682000001
1220,180.5121155,8.973632813,8.935546875,9.119140625,57.13852692,0.15747070300000002,52.032470700000005,28.74755859,7045.125,17.01873016,7.991912365
1221,180.4207001,8.9765625,8.940429688,9.11328125,57.20869446,0.157836914,52.14233398,28.81469727,7038.190918000001,17.02785873,7.993440151000001
1223,180.35977169999998,8.978515625,8.936523438,9.125,57.31394196,0.156311035,52.33154297,28.94287109,7247.120117,17.43841171,7.975412369
1224,180.4359436,8.959960938,8.92578125,9.11328125,57.1969986,0.155700684,51.87988281,28.88183594,7154.731445,17.18139648,7.96934557
1225,180.375,8.954101563,8.91796875,9.109375,57.26716614,0.153747559,51.76391602,28.67431641,7289.108398,16.87792969,7.947612762
1226,180.34452819999998,8.9296875,8.895507813,9.0859375,57.12683105,0.15411377,51.69067383,28.73535156,7425.574706999999,17.22704697,8.001608849
1227,180.34452819999998,8.922851563,8.887695313,9.064453125,57.18530273,0.150695801,51.36108398,28.36914063,7225.612305,16.34933853,7.964215755
1229,180.34452819999998,8.91015625,8.877929688,9.069335938,57.13852692,0.149597168,51.03149414,27.89306641,7446.505370999999,16.1350441,8.00880146
1230,180.4359436,8.872070313,8.845703125,9.03515625,57.06835938,0.14916992199999998,51.11694336,27.91137695,7299.98584,16.06193352,7.996938705
1231,180.4968719,8.913085938,8.879882813,9.094726563,57.24377441,0.150817871,51.12304688,27.99072266,7380.64209,15.99548912,7.969743729
1232,180.4359436,8.913085938,8.879882813,9.063476563,57.43088531,0.150512695,51.07421875,27.94189453,7328.358398,15.85967731,7.922492981
1233,180.39022830000002,8.9140625,8.880859375,9.05859375,57.20869446,0.150390625,51.06201172,27.91137695,7379.814941,15.85400105,7.9782137870000005
1234,180.48164369999998,8.944335938,8.907226563,9.116210938,57.5127449,0.151428223,51.26953125,28.08837891,7151.318359000001,16.17853546,7.91211462
1235,180.4511719,8.939453125,8.903320313,9.098632813,57.33732986,0.15222168,51.3671875,28.16162109,7135.939453,16.1827507,7.934815884
1236,180.39022830000002,8.924804688,8.893554688,9.075195313,57.31394196,0.15161132800000002,51.30615234,28.07006836,7502.440918000001,15.97568226,7.963480949
1237,180.35977169999998,8.9296875,8.89453125,9.094726563,57.33732986,0.15100097699999998,51.18408203,28.00292969,6969.345703,15.96204376,7.980754375
1238,180.542572,8.9140625,8.881835938,9.072265625,57.34902573,0.149414063,50.95214844,27.78930664,7345.827637,15.87180328,7.95304203
1239,180.39022830000002,8.912109375,8.87890625,9.088867188,57.18530273,0.15020752,51.02539063,27.91748047,7434.61084,15.95255661,7.9725842479999995
1247,180.375,9.029296875,8.991210938,9.171875,57.34902573,0.16101074199999998,52.72216797,29.47998047,7474.321289,18.48626709,7.944768429
1248,180.375,9.012695313,8.97265625,9.15625,57.37241364,0.160095215,52.64892578,29.35180664,7395.099609000001,18.69530296,7.929448605
1249,180.34452819999998,9.001953125,8.9609375,9.140625,57.29055405,0.158752441,52.45361328,29.29077148,7303.32959,18.10493469,7.947375298
1250,180.34452819999998,8.993164063,8.953125,9.139648438,57.33732986,0.15814209,52.35595703,29.16259766,7541.389648,17.90688324,7.907480717
1251,180.4359436,9.01171875,8.967773438,9.15625,57.37241364,0.15881347699999998,52.24609375,29.17480469,7190.046875,18.29162979,7.91891098
1252,180.4968719,8.990234375,8.952148438,9.147460938,57.50105286,0.155944824,52.02636719,28.93066406,7220.54248,17.77078056,7.911227703
1253,180.4968719,8.987304688,8.948242188,9.139648438,57.34902573,0.156494141,52.08740234,28.99169922,7186.650879000001,17.81812096,7.944410324
1254,180.40547180000002,8.97265625,8.935546875,9.102539063,57.31394196,0.155700684,51.97753906,28.94897461,7137.649901999999,17.70911407,7.939221382
1255,180.5273438,8.974609375,8.9375,9.133789063,57.44258118,0.15447998,51.88598633,28.8269043,7371.125977,17.66208649,7.9545845989999995
1256,180.4664001,8.971679688,8.931640625,9.123046875,57.30224609,0.155273438,51.88598633,28.81469727,7558.366698999999,17.53689957,7.946245192999999
1257,180.375,8.955078125,8.9140625,9.10546875,57.25547028,0.153808594,51.78833008,28.72314453,7335.018066,17.2452755,7.987690926
1258,180.4968719,8.995117188,8.956054688,9.138671875,57.52444077,0.153869629,51.69067383,28.64990234,7246.699219,17.05751228,7.934727669
1259,180.48164369999998,8.943359375,8.91015625,9.109375,57.32563782,0.152404785,51.54418945,28.53393555,7247.120117,16.80386543,7.942860603
1260,180.48164369999998,8.9609375,8.919921875,9.111328125,57.34902573,0.15295410199999998,51.56860352,28.55834961,7196.411133,16.917358399999998,7.933062077000001
1261,180.34452819999998,8.952148438,8.9140625,9.106445313,57.27885818,0.152709961,51.55029297,28.54003906,7391.384765999999,17.08346367,7.9780359270000005
1262,180.375,8.956054688,8.916992188,9.102539063,57.40749741,0.151428223,51.3671875,28.37524414,7273.601073999999,16.78770256,7.967691897999999
1263,180.4968719,8.918945313,8.888671875,9.077148438,57.25547028,0.151062012,51.3671875,28.3996582,7562.806640999999,16.59955406,7.975697517
1264,180.4664001,8.96875,8.934570313,9.122070313,57.34902573,0.154968262,51.77001953,28.46069336,7128.665526999999,16.74897194,7.909374714
1265,180.375,8.966796875,8.927734375,9.125976563,57.26716614,0.154663086,51.90429688,28.52783203,7425.163573999999,17.09676743,7.917676926
1266,180.375,8.979492188,8.942382813,9.118164063,57.30224609,0.15551757800000002,51.92871094,28.54003906,7161.553223000001,17.33098602,7.94814682
1267,180.40547180000002,9.004882813,8.963867188,9.163085938,57.44258118,0.157897949,52.18505859,28.71704102,7410.764648,17.43368149,7.931466578999999
1268,180.34452819999998,9.013671875,8.970703125,9.1640625,57.27885818,0.15838623,52.423095700000005,28.93676758,7193.017578,17.45748901,7.954375744
1269,180.3140564,9.022460938,8.9765625,9.16015625,57.26716614,0.16003418,52.53295898,29.02832031,6996.87793,18.01297379,7.97030592
1270,180.35977169999998,9.041015625,8.997070313,9.190429688,57.32563782,0.16088867199999998,52.64282227,29.13208008,7322.942383,18.08323097,7.986626147999999
1271,180.3292999,9.018554688,8.978515625,9.159179688,57.30224609,0.158996582,52.43530273,28.89404297,6797.324219,17.70513153,7.992098331
1272,180.4207001,8.989257813,8.94921875,9.143554688,57.04497147,0.160583496,52.655029299999995,29.11987305,7215.46875,18.03689384,7.957485676
1273,180.4511719,9.016601563,8.975585938,9.16015625,57.32563782,0.158447266,52.30102539,28.83300781,7322.108887,17.42211533,7.921630382999999
1274,180.4511719,9.001953125,8.961914063,9.172851563,57.36071777,0.158203125,52.27661133,28.58886719,7005.595703,17.15562439,7.915813922999999
1275,180.4511719,8.986328125,8.948242188,9.131835938,57.25547028,0.158325195,52.23999023,28.54614258,6966.717773,17.13195419,7.932040691
1276,180.39022830000002,8.982421875,8.943359375,9.123046875,57.26716614,0.157043457,52.032470700000005,28.44848633,7214.622559,17.10902977,7.96752739
1277,180.4207001,9.008789063,8.970703125,9.158203125,57.47766113,0.156677246,52.04467773,28.50952148,6945.659668000001,17.00357819,7.916350842000001
1278,180.3292999,9.009765625,8.967773438,9.171875,57.27885818,0.158569336,52.32543945,28.74145508,7223.922852,17.23366547,7.972398758
1279,180.35977169999998,9.0,8.954101563,9.166015625,57.33732986,0.158508301,52.264404299999995,28.64990234,7044.258789,17.37791443,7.9721083639999994
1280,180.4511719,9.002929688,8.963867188,9.141601563,57.27885818,0.158508301,52.34985352,28.73535156,7155.584473000001,17.32979012,7.97356081
1281,180.48164369999998,8.99609375,8.956054688,9.150390625,57.18530273,0.159240723,52.459716799999995,28.85131836,7095.625488,17.22831535,7.922496796
1282,180.4207001,9.0078125,8.96484375,9.163085938,57.25547028,0.157897949,52.21557617,28.69262695,7324.609375,17.09066391,7.927442074
1283,180.3292999,8.970703125,8.935546875,9.102539063,57.20869446,0.155090332,51.94702148,28.28369141,7201.074219,16.70443726,7.969757557
1284,180.2988281,8.962890625,8.920898438,9.12109375,57.22038651,0.155578613,51.81884766,28.26538086,7207.428223000001,16.82804108,7.988944054
1285,180.4511719,8.991210938,8.953125,9.143554688,57.33732986,0.156555176,52.05078125,28.49121094,7153.452148,17.04078293,7.970659256
1286,180.39022830000002,9.008789063,8.967773438,9.14453125,57.33732986,0.158081055,52.25830078,28.5949707,6767.17627,17.47203827,7.975707054
1287,180.4207001,8.99609375,8.955078125,9.115234375,57.29055405,0.157714844,52.20947266,28.55224609,7209.968262,17.07622719,7.935689449
1288,180.39022830000002,9.01953125,8.9765625,9.165039063,57.29055405,0.158081055,52.13012695,28.62548828,7211.661133,16.88982964,7.9072542189999995
1289,180.48164369999998,8.987304688,8.94921875,9.138671875,57.37241364,0.155883789,52.00805664,28.46069336,7187.5,16.5523777,7.8842201229999995
1290,180.39022830000002,9.004882813,8.9609375,9.15625,57.47766113,0.157287598,52.02026367,28.42407227,7237.006836,16.86011314,7.903440475
1291,180.39022830000002,8.962890625,8.924804688,9.086914063,57.18530273,0.15612793,51.94702148,28.49121094,7327.941895,16.91885757,7.970988274
1292,180.4207001,8.993164063,8.954101563,9.149414063,57.30224609,0.157653809,52.28271484,28.57055664,6852.769531,17.10353088,7.935518265
1293,180.35977169999998,9.036132813,8.994140625,9.185546875,57.384109499999994,0.15942382800000002,52.20947266,28.55834961,6964.088867,17.05958748,7.933032036
1294,180.2988281,9.012695313,8.97265625,9.159179688,57.33732986,0.157897949,52.19116211,28.52783203,6943.462401999999,17.15260506,7.972397327
1295,180.35977169999998,8.990234375,8.951171875,9.131835938,57.25547028,0.156921387,51.94702148,28.41186523,7116.239745999999,16.81243515,7.995221615
1296,180.35977169999998,9.001953125,8.958984375,9.155273438,57.41918945,0.15612793,51.90429688,28.36303711,7242.06543,16.54970932,7.969078541
1297,180.4511719,8.98046875,8.9375,9.130859375,57.384109499999994,0.15515136699999998,51.80664063,28.17382813,7147.903809,16.68342781,7.9410772320000005
1298,180.4359436,8.977539063,8.940429688,9.142578125,57.27885818,0.155212402,51.73950195,28.24707031,6943.462401999999,16.62934113,7.940994262999999
1299,180.4359436,8.993164063,8.954101563,9.155273438,57.43088531,0.156616211,52.02026367,28.46679688,7105.939941,16.80701065,7.910362244
1300,180.3140564,8.982421875,8.940429688,9.107421875,57.31394196,0.156005859,51.89819336,28.33251953,7096.485352,16.69137573,7.979381561
1301,180.34452819999998,8.98046875,8.935546875,9.140625,57.34902573,0.156066895,51.88598633,28.26538086,7199.378906,16.804531100000002,7.9707841870000005
1302,180.4359436,8.928710938,8.895507813,9.069335938,57.13852692,0.155090332,51.84936523,28.38134766,7032.98584,16.96260834,7.958371162000001
1303,180.4664001,8.984375,8.943359375,9.135742188,57.26716614,0.156738281,51.95922852,28.44238281,7156.01123,17.03624916,7.937513351000001
1365,180.4511719,9.078125,9.034179688,9.225585938,57.39580154,0.163513184,53.28979492,29.61425781,7187.075195,18.22699165,7.886085033
1376,180.5273438,8.842773438,8.815429688,8.9921875,56.93972397,0.148681641,51.06811523,28.0456543,7232.366698999999,16.7913208,7.969266891
1377,180.4968719,8.841796875,8.810546875,8.993164063,56.95141602,0.148071289,50.99487305,27.99072266,7278.634276999999,16.35338402,8.001360893
1379,180.5882874,8.836914063,8.813476563,9.006835938,56.99819565,0.149597168,51.21459961,28.21655273,7147.049805,16.81102562,7.96300745
1380,180.5578156,8.850585938,8.8203125,9.01953125,56.92802811,0.149353027,51.19628906,28.05786133,7127.809081999999,16.35058975,7.98792696
1382,180.5578156,8.861328125,8.836914063,9.033203125,56.96311188,0.149353027,51.18408203,28.16162109,7052.052734000001,16.70453262,7.986439705
1383,180.5273438,8.907226563,8.875,9.065429688,56.98649979,0.153808594,51.72119141,28.63769531,7406.233398,17.82176971,7.997405052
1384,180.4664001,8.919921875,8.88671875,9.073242188,56.97480774,0.155761719,52.032470700000005,28.85131836,7281.149414,17.80308151,8.037902832
1386,180.4359436,9.015625,8.978515625,9.149414063,57.29055405,0.15954589800000002,52.45361328,29.05273438,7282.825684,17.96917534,7.915595055
1387,180.34452819999998,9.006835938,8.966796875,9.1640625,57.18530273,0.15954589800000002,52.60009766,29.16870117,7299.149901999999,18.01327896,7.934093475
1388,180.375,9.05859375,9.012695313,9.1953125,57.43088531,0.16149902300000002,52.70996094,29.27856445,7061.134276999999,18.53946304,7.941399574
1389,180.4359436,9.051757813,9.010742188,9.18359375,57.37241364,0.16125488300000002,52.77099609,29.27856445,7122.241211,18.55420303,7.932450771
1390,180.34452819999998,9.04296875,8.999023438,9.181640625,57.26716614,0.159606934,52.52685547,29.01000977,7255.537109000001,18.13639259,7.914778709
1391,180.375,8.986328125,8.947265625,9.129882813,57.31394196,0.154296875,51.96533203,28.62548828,7214.199706999999,17.36166191,7.885081767999999
1392,180.4968719,8.998046875,8.958984375,9.14453125,57.40749741,0.15515136699999998,51.94091797,28.60717773,7361.182617,17.31043434,7.872672558
1393,180.5273438,8.97265625,8.9375,9.131835938,57.31394196,0.15502929699999998,51.90429688,28.61328125,7406.233398,17.21492386,7.889459133
1394,180.5273438,8.9765625,8.94140625,9.118164063,57.5127449,0.15411377,51.85546875,28.52783203,7240.379395,17.21677399,7.898705482
1395,180.4359436,8.970703125,8.93359375,9.123046875,57.43088531,0.153259277,51.78222656,28.48510742,7030.815918000001,16.88329887,7.9014062879999996
1396,180.4359436,8.987304688,8.948242188,9.137695313,57.47766113,0.153930664,51.70288086,28.46069336,7296.640625,16.8108902,7.9282617570000005
1397,180.542572,8.974609375,8.936523438,9.137695313,57.37241364,0.153991699,51.72729492,28.48510742,7164.961426000001,17.44756699,7.908790112
1398,180.5121155,8.967773438,8.932617188,9.098632813,57.30224609,0.153625488,51.678466799999995,28.40576172,7561.596191,17.14901543,7.906932353999999
1399,180.48164369999998,8.944335938,8.91015625,9.108398438,57.32563782,0.15246582,51.59912109,28.28369141,7250.067383,16.84430313,7.884072304
1400,180.4207001,8.971679688,8.93359375,9.104492188,57.33732986,0.153381348,51.62353516,28.3203125,7098.635254000001,17.17626953,7.951803207
1401,180.4207001,8.999023438,8.959960938,9.124023438,57.50105286,0.153015137,51.5625,28.29589844,7221.810059,16.85639381,7.930929661
1402,180.4207001,8.963867188,8.928710938,9.109375,57.46596909,0.151428223,51.52587891,28.22875977,7379.401367,16.60610199,7.8894891739999995
1403,180.4511719,8.975585938,8.9375,9.123046875,57.44258118,0.151977539,51.50146484,28.2043457,7039.925293000001,16.53229713,7.938332081
